labeller_username,Cell_pk,cell_class,cell_class_long,region_pk,slide_pk,slide_dx,slide_dx_abbrev
admin,3888,U3,Other,4624,8,Normal,nl
admin,3889,M3,Myelocyte,4624,8,Normal,nl
admin,3890,M6,Segmented netrophil,4624,8,Normal,nl
admin,3891,M6,Segmented netrophil,4624,8,Normal,nl
admin,3892,M3,Myelocyte,4624,8,Normal,nl
admin,3893,M3,Myelocyte,4624,8,Normal,nl
admin,3894,M4,Metamyelocyte,4624,8,Normal,nl
admin,3895,M5,Band neutrophil,4624,8,Normal,nl
admin,3896,ER4,Orthochromic (nuc red),4624,8,Normal,nl
admin,3897,ER4,Orthochromic (nuc red),4624,8,Normal,nl
admin,3898,ER4,Orthochromic (nuc red),4624,8,Normal,nl
admin,3899,ER3,Polychromatophilic,4624,8,Normal,nl
admin,3900,ER3,Polychromatophilic,4624,8,Normal,nl
admin,3901,ER4,Orthochromic (nuc red),4624,8,Normal,nl
admin,3902,ER4,Orthochromic (nuc red),4624,8,Normal,nl
admin,3903,ER4,Orthochromic (nuc red),4624,8,Normal,nl
admin,3904,ER4,Orthochromic (nuc red),4624,8,Normal,nl
admin,3905,ER3,Polychromatophilic,4624,8,Normal,nl
admin,3906,ER3,Polychromatophilic,4624,8,Normal,nl
admin,3907,L2,Small Mature Lymphocyte,4624,8,Normal,nl
admin,3908,ER5,Reticulocyte,4624,8,Normal,nl
admin,3909,ER5,Reticulocyte,4624,8,Normal,nl
admin,3910,ER5,Reticulocyte,4624,8,Normal,nl
admin,3911,L2,Small Mature Lymphocyte,4624,8,Normal,nl
admin,3912,ER5,Reticulocyte,4624,8,Normal,nl
admin,3913,ER3,Polychromatophilic,4624,8,Normal,nl
admin,3914,U1,Artifact,4624,8,Normal,nl
admin,3915,U1,Artifact,4624,8,Normal,nl
admin,3916,U1,Artifact,4624,8,Normal,nl
admin,3917,U1,Artifact,4624,8,Normal,nl
admin,3918,U1,Artifact,4624,8,Normal,nl
admin,3919,U1,Artifact,4624,8,Normal,nl
admin,3920,U1,Artifact,4624,8,Normal,nl
admin,3921,L2,Small Mature Lymphocyte,4624,8,Normal,nl
admin,3922,L2,Small Mature Lymphocyte,4624,8,Normal,nl
admin,3923,ER5,Reticulocyte,4624,8,Normal,nl
admin,3924,M5,Band neutrophil,4624,8,Normal,nl
admin,3925,M5,Band neutrophil,4624,8,Normal,nl
admin,3926,E1,Immature Eosinophil,4625,8,Normal,nl
admin,3927,U3,Other,4625,8,Normal,nl
admin,3928,U3,Other,4625,8,Normal,nl
admin,3929,U3,Other,4625,8,Normal,nl
admin,3930,U3,Other,4625,8,Normal,nl
admin,3931,U3,Other,4625,8,Normal,nl
admin,3932,U3,Other,4625,8,Normal,nl
admin,3933,L4,Plasma Cell,4625,8,Normal,nl
admin,3934,ER1,Pronormoblast,4625,8,Normal,nl
admin,3935,U3,Other,4625,8,Normal,nl
admin,3936,E2,Mature Eosinophil,4625,8,Normal,nl
admin,3937,ER2,Basophilic normoblast,4625,8,Normal,nl
admin,3938,ER5,Reticulocyte,4625,8,Normal,nl
admin,3939,ER4,Orthochromic (nuc red),4625,8,Normal,nl
admin,3940,ER4,Orthochromic (nuc red),4625,8,Normal,nl
admin,3941,ER4,Orthochromic (nuc red),4625,8,Normal,nl
admin,3942,ER2,Basophilic normoblast,4625,8,Normal,nl
admin,3943,ER3,Polychromatophilic,4625,8,Normal,nl
admin,3944,ER3,Polychromatophilic,4625,8,Normal,nl
admin,3945,ER3,Polychromatophilic,4625,8,Normal,nl
admin,3946,ER3,Polychromatophilic,4625,8,Normal,nl
admin,3947,M6,Segmented netrophil,4625,8,Normal,nl
admin,3948,ER5,Reticulocyte,4625,8,Normal,nl
admin,3949,ER4,Orthochromic (nuc red),4625,8,Normal,nl
admin,3950,ER4,Orthochromic (nuc red),4625,8,Normal,nl
admin,3951,M6,Segmented netrophil,4625,8,Normal,nl
admin,3952,M6,Segmented netrophil,4625,8,Normal,nl
admin,3953,M5,Band neutrophil,4625,8,Normal,nl
admin,3954,ER2,Basophilic normoblast,4625,8,Normal,nl
admin,3955,ER5,Reticulocyte,4625,8,Normal,nl
admin,3956,M5,Band neutrophil,4625,8,Normal,nl
admin,3957,ER4,Orthochromic (nuc red),4625,8,Normal,nl
admin,3958,ER4,Orthochromic (nuc red),4625,8,Normal,nl
admin,3959,ER4,Orthochromic (nuc red),4625,8,Normal,nl
admin,3960,ER4,Orthochromic (nuc red),4625,8,Normal,nl
admin,3961,ER2,Basophilic normoblast,4626,8,Normal,nl
admin,3962,ER2,Basophilic normoblast,4626,8,Normal,nl
admin,3963,M2,Promyelocyte,4626,8,Normal,nl
admin,3964,U2,Unknown,4626,8,Normal,nl
admin,3965,M3,Myelocyte,4626,8,Normal,nl
admin,3966,M4,Metamyelocyte,4626,8,Normal,nl
admin,3967,M4,Metamyelocyte,4626,8,Normal,nl
admin,3968,M4,Metamyelocyte,4626,8,Normal,nl
admin,3969,M4,Metamyelocyte,4626,8,Normal,nl
admin,3970,M6,Segmented netrophil,4626,8,Normal,nl
admin,3971,M6,Segmented netrophil,4626,8,Normal,nl
admin,3972,ER3,Polychromatophilic,4626,8,Normal,nl
admin,3973,ER4,Orthochromic (nuc red),4626,8,Normal,nl
admin,3974,ER4,Orthochromic (nuc red),4626,8,Normal,nl
admin,3975,ER4,Orthochromic (nuc red),4626,8,Normal,nl
admin,3976,ER4,Orthochromic (nuc red),4626,8,Normal,nl
admin,3977,ER3,Polychromatophilic,4626,8,Normal,nl
admin,3978,E2,Mature Eosinophil,4626,8,Normal,nl
admin,3979,M5,Band neutrophil,4626,8,Normal,nl
admin,3980,M5,Band neutrophil,4626,8,Normal,nl
admin,3981,M6,Segmented netrophil,4626,8,Normal,nl
admin,3982,M3,Myelocyte,4626,8,Normal,nl
admin,3983,M4,Metamyelocyte,4626,8,Normal,nl
admin,3984,M4,Metamyelocyte,4626,8,Normal,nl
admin,3985,M6,Segmented netrophil,4626,8,Normal,nl
admin,3986,ER1,Pronormoblast,4626,8,Normal,nl
admin,3987,L2,Small Mature Lymphocyte,4626,8,Normal,nl
admin,3988,ER3,Polychromatophilic,4626,8,Normal,nl
admin,3989,ER3,Polychromatophilic,4626,8,Normal,nl
admin,3990,ER3,Polychromatophilic,4626,8,Normal,nl
admin,3991,ER3,Polychromatophilic,4626,8,Normal,nl
admin,3992,ER3,Polychromatophilic,4626,8,Normal,nl
admin,3993,ER5,Reticulocyte,4626,8,Normal,nl
admin,3994,ER5,Reticulocyte,4626,8,Normal,nl
admin,3995,ER5,Reticulocyte,4626,8,Normal,nl
admin,3996,ER5,Reticulocyte,4626,8,Normal,nl
admin,3997,UL,Unlabelled,4626,8,Normal,nl
admin,3998,ER6,Mature RBC,4626,8,Normal,nl
admin,3999,ER6,Mature RBC,4626,8,Normal,nl
admin,4000,ER6,Mature RBC,4626,8,Normal,nl
admin,4001,ER6,Mature RBC,4626,8,Normal,nl
admin,4002,ER6,Mature RBC,4626,8,Normal,nl
admin,4003,ER4,Orthochromic (nuc red),4626,8,Normal,nl
admin,4004,ER2,Basophilic normoblast,4626,8,Normal,nl
admin,4005,ER1,Pronormoblast,4627,8,Normal,nl
admin,4006,M1,Blast,4627,8,Normal,nl
admin,4007,ER1,Pronormoblast,4627,8,Normal,nl
admin,4008,U3,Other,4627,8,Normal,nl
admin,4009,ER1,Pronormoblast,4627,8,Normal,nl
admin,4010,ER1,Pronormoblast,4627,8,Normal,nl
admin,4011,ER3,Polychromatophilic,4627,8,Normal,nl
admin,4012,ER3,Polychromatophilic,4627,8,Normal,nl
admin,4013,ER3,Polychromatophilic,4627,8,Normal,nl
admin,4014,MO2,Monocyte,4627,8,Normal,nl
admin,4015,ER3,Polychromatophilic,4627,8,Normal,nl
admin,4016,ER3,Polychromatophilic,4627,8,Normal,nl
admin,4017,ER3,Polychromatophilic,4627,8,Normal,nl
admin,4018,ER3,Polychromatophilic,4627,8,Normal,nl
admin,4019,ER4,Orthochromic (nuc red),4627,8,Normal,nl
admin,4020,ER4,Orthochromic (nuc red),4627,8,Normal,nl
admin,4021,ER4,Orthochromic (nuc red),4627,8,Normal,nl
admin,4022,ER5,Reticulocyte,4627,8,Normal,nl
admin,4023,ER5,Reticulocyte,4627,8,Normal,nl
admin,4024,ER5,Reticulocyte,4627,8,Normal,nl
admin,4025,ER5,Reticulocyte,4627,8,Normal,nl
admin,4026,ER5,Reticulocyte,4627,8,Normal,nl
admin,4027,ER6,Mature RBC,4627,8,Normal,nl
admin,4028,ER6,Mature RBC,4627,8,Normal,nl
admin,4029,ER6,Mature RBC,4627,8,Normal,nl
admin,4030,ER5,Reticulocyte,4627,8,Normal,nl
admin,4031,ER6,Mature RBC,4627,8,Normal,nl
admin,4032,ER6,Mature RBC,4627,8,Normal,nl
admin,4033,ER6,Mature RBC,4627,8,Normal,nl
admin,4034,ER6,Mature RBC,4627,8,Normal,nl
admin,4035,ER6,Mature RBC,4627,8,Normal,nl
admin,4036,ER6,Mature RBC,4627,8,Normal,nl
admin,4037,UL,Unlabelled,4627,8,Normal,nl
admin,4038,ER6,Mature RBC,4627,8,Normal,nl
admin,4039,ER3,Polychromatophilic,4627,8,Normal,nl
admin,4040,ER3,Polychromatophilic,4627,8,Normal,nl
admin,4041,ER4,Orthochromic (nuc red),4627,8,Normal,nl
admin,4042,M4,Metamyelocyte,4627,8,Normal,nl
admin,4043,M4,Metamyelocyte,4627,8,Normal,nl
admin,4044,M4,Metamyelocyte,4627,8,Normal,nl
admin,4045,M6,Segmented netrophil,4627,8,Normal,nl
admin,4046,ER4,Orthochromic (nuc red),4627,8,Normal,nl
admin,4047,ER3,Polychromatophilic,4627,8,Normal,nl
admin,4048,M4,Metamyelocyte,4627,8,Normal,nl
admin,4049,M4,Metamyelocyte,4627,8,Normal,nl
admin,4050,M5,Band neutrophil,4627,8,Normal,nl
admin,4051,M6,Segmented netrophil,4627,8,Normal,nl
admin,4052,M5,Band neutrophil,4627,8,Normal,nl
admin,4053,M6,Segmented netrophil,4627,8,Normal,nl
admin,4054,ER5,Reticulocyte,4627,8,Normal,nl
admin,4055,ER3,Polychromatophilic,4627,8,Normal,nl
admin,4056,ER3,Polychromatophilic,4627,8,Normal,nl
admin,4057,ER6,Mature RBC,4627,8,Normal,nl
admin,4058,M6,Segmented netrophil,4627,8,Normal,nl
admin,4059,ER6,Mature RBC,4627,8,Normal,nl
admin,4060,ER6,Mature RBC,4627,8,Normal,nl
admin,4061,ER6,Mature RBC,4627,8,Normal,nl
admin,4063,E1,Immature Eosinophil,4629,8,Normal,nl
admin,4064,E1,Immature Eosinophil,4629,8,Normal,nl
admin,4065,E1,Immature Eosinophil,4629,8,Normal,nl
admin,4066,ER2,Basophilic normoblast,4629,8,Normal,nl
admin,4067,ER2,Basophilic normoblast,4629,8,Normal,nl
admin,4068,ER2,Basophilic normoblast,4629,8,Normal,nl
admin,4069,ER2,Basophilic normoblast,4629,8,Normal,nl
admin,4070,ER2,Basophilic normoblast,4629,8,Normal,nl
admin,4071,ER3,Polychromatophilic,4629,8,Normal,nl
admin,4072,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4073,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4074,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4075,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4076,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4077,ER2,Basophilic normoblast,4629,8,Normal,nl
admin,4078,M6,Segmented netrophil,4629,8,Normal,nl
admin,4079,M6,Segmented netrophil,4629,8,Normal,nl
admin,4080,M5,Band neutrophil,4629,8,Normal,nl
admin,4081,M5,Band neutrophil,4629,8,Normal,nl
admin,4082,ER3,Polychromatophilic,4629,8,Normal,nl
admin,4083,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4084,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4085,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4086,E1,Immature Eosinophil,4629,8,Normal,nl
admin,4087,ER2,Basophilic normoblast,4629,8,Normal,nl
admin,4088,M1,Blast,4629,8,Normal,nl
admin,4089,M3,Myelocyte,4629,8,Normal,nl
admin,4090,ER2,Basophilic normoblast,4629,8,Normal,nl
admin,4091,M3,Myelocyte,4629,8,Normal,nl
admin,4092,ER5,Reticulocyte,4629,8,Normal,nl
admin,4093,ER5,Reticulocyte,4629,8,Normal,nl
admin,4094,ER5,Reticulocyte,4629,8,Normal,nl
admin,4095,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4096,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4097,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4098,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4099,L2,Small Mature Lymphocyte,4629,8,Normal,nl
admin,4100,L2,Small Mature Lymphocyte,4629,8,Normal,nl
admin,4101,L2,Small Mature Lymphocyte,4629,8,Normal,nl
admin,4102,M4,Metamyelocyte,4629,8,Normal,nl
admin,4103,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4104,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4105,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4106,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4107,ER3,Polychromatophilic,4629,8,Normal,nl
admin,4108,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4109,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4110,M5,Band neutrophil,4629,8,Normal,nl
admin,4111,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4112,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4113,ER4,Orthochromic (nuc red),4629,8,Normal,nl
admin,4114,M5,Band neutrophil,4629,8,Normal,nl
admin,4115,M5,Band neutrophil,4629,8,Normal,nl
admin,4116,M5,Band neutrophil,4629,8,Normal,nl
admin,4117,M4,Metamyelocyte,4629,8,Normal,nl
admin,4118,M4,Metamyelocyte,4629,8,Normal,nl
admin,4119,M4,Metamyelocyte,4629,8,Normal,nl
admin,4120,M5,Band neutrophil,4629,8,Normal,nl
admin,4121,M3,Myelocyte,4629,8,Normal,nl
admin,4122,M5,Band neutrophil,4629,8,Normal,nl
admin,4123,M5,Band neutrophil,4629,8,Normal,nl
admin,4124,M3,Myelocyte,4629,8,Normal,nl
admin,4125,E1,Immature Eosinophil,4630,8,Normal,nl
admin,4126,ER2,Basophilic normoblast,4630,8,Normal,nl
admin,4127,MO2,Monocyte,4630,8,Normal,nl
admin,4128,M4,Metamyelocyte,4630,8,Normal,nl
admin,4129,M4,Metamyelocyte,4630,8,Normal,nl
admin,4130,M4,Metamyelocyte,4630,8,Normal,nl
admin,4131,M6,Segmented netrophil,4630,8,Normal,nl
admin,4132,ER3,Polychromatophilic,4630,8,Normal,nl
admin,4133,ER4,Orthochromic (nuc red),4630,8,Normal,nl
admin,4134,ER4,Orthochromic (nuc red),4630,8,Normal,nl
admin,4135,ER4,Orthochromic (nuc red),4630,8,Normal,nl
admin,4136,M6,Segmented netrophil,4630,8,Normal,nl
admin,4137,ER3,Polychromatophilic,4630,8,Normal,nl
admin,4138,M6,Segmented netrophil,4630,8,Normal,nl
admin,4139,ER3,Polychromatophilic,4630,8,Normal,nl
admin,4140,L4,Plasma Cell,4630,8,Normal,nl
admin,4141,M1,Blast,4630,8,Normal,nl
admin,4142,ER2,Basophilic normoblast,4630,8,Normal,nl
admin,4143,M1,Blast,4630,8,Normal,nl
admin,4144,ER2,Basophilic normoblast,4630,8,Normal,nl
admin,4145,ER2,Basophilic normoblast,4630,8,Normal,nl
admin,4146,M2,Promyelocyte,4630,8,Normal,nl
admin,4147,M4,Metamyelocyte,4630,8,Normal,nl
admin,4148,M3,Myelocyte,4630,8,Normal,nl
admin,4149,U3,Other,4630,8,Normal,nl
admin,4150,M3,Myelocyte,4630,8,Normal,nl
admin,4151,M3,Myelocyte,4630,8,Normal,nl
admin,4152,ER3,Polychromatophilic,4630,8,Normal,nl
admin,4153,M5,Band neutrophil,4630,8,Normal,nl
admin,4154,M5,Band neutrophil,4630,8,Normal,nl
admin,4155,ER4,Orthochromic (nuc red),4630,8,Normal,nl
admin,4156,ER4,Orthochromic (nuc red),4630,8,Normal,nl
admin,4157,UL,Unlabelled,4630,8,Normal,nl
admin,4158,ER4,Orthochromic (nuc red),4630,8,Normal,nl
admin,4159,L2,Small Mature Lymphocyte,4630,8,Normal,nl
admin,4160,ER3,Polychromatophilic,4630,8,Normal,nl
admin,4161,M3,Myelocyte,4630,8,Normal,nl
admin,4162,ER4,Orthochromic (nuc red),4630,8,Normal,nl
admin,4163,ER3,Polychromatophilic,4631,8,Normal,nl
admin,4164,ER3,Polychromatophilic,4631,8,Normal,nl
admin,4165,ER3,Polychromatophilic,4631,8,Normal,nl
admin,4166,ER2,Basophilic normoblast,4631,8,Normal,nl
admin,4167,B1,Immature Basophil,4631,8,Normal,nl
admin,4168,M2,Promyelocyte,4631,8,Normal,nl
admin,4169,M6,Segmented netrophil,4631,8,Normal,nl
admin,4170,M6,Segmented netrophil,4631,8,Normal,nl
admin,4171,U3,Other,4631,8,Normal,nl
admin,4172,M6,Segmented netrophil,4631,8,Normal,nl
admin,4173,M5,Band neutrophil,4631,8,Normal,nl
admin,4174,M5,Band neutrophil,4631,8,Normal,nl
admin,4175,M3,Myelocyte,4631,8,Normal,nl
admin,4176,M3,Myelocyte,4631,8,Normal,nl
admin,4177,M2,Promyelocyte,4631,8,Normal,nl
admin,4178,ER3,Polychromatophilic,4631,8,Normal,nl
admin,4179,ER3,Polychromatophilic,4631,8,Normal,nl
admin,4180,ER3,Polychromatophilic,4631,8,Normal,nl
admin,4181,ER3,Polychromatophilic,4631,8,Normal,nl
admin,4182,ER5,Reticulocyte,4631,8,Normal,nl
admin,4183,ER5,Reticulocyte,4631,8,Normal,nl
admin,4184,ER5,Reticulocyte,4631,8,Normal,nl
admin,4185,ER5,Reticulocyte,4631,8,Normal,nl
admin,4186,ER5,Reticulocyte,4631,8,Normal,nl
admin,4187,ER4,Orthochromic (nuc red),4631,8,Normal,nl
admin,4188,ER4,Orthochromic (nuc red),4631,8,Normal,nl
admin,4189,ER4,Orthochromic (nuc red),4631,8,Normal,nl
admin,4190,L2,Small Mature Lymphocyte,4631,8,Normal,nl
admin,4191,ER3,Polychromatophilic,4631,8,Normal,nl
admin,4192,L2,Small Mature Lymphocyte,4631,8,Normal,nl
admin,4193,L2,Small Mature Lymphocyte,4631,8,Normal,nl
admin,4194,ER1,Pronormoblast,4632,10,Normal,nl
admin,4195,M6,Segmented netrophil,4632,10,Normal,nl
admin,4196,M6,Segmented netrophil,4632,10,Normal,nl
admin,4197,E1,Immature Eosinophil,4632,10,Normal,nl
admin,4198,M2,Promyelocyte,4632,10,Normal,nl
admin,4199,ER5,Reticulocyte,4632,10,Normal,nl
admin,4200,B2,Mature Basophil,4632,10,Normal,nl
admin,4201,M1,Blast,4632,10,Normal,nl
admin,4202,M5,Band neutrophil,4632,10,Normal,nl
admin,4203,ER1,Pronormoblast,4632,10,Normal,nl
admin,4204,ER1,Pronormoblast,4632,10,Normal,nl
admin,4205,M5,Band neutrophil,4632,10,Normal,nl
admin,4206,M5,Band neutrophil,4632,10,Normal,nl
admin,4207,ER3,Polychromatophilic,4632,10,Normal,nl
admin,4208,M6,Segmented netrophil,4632,10,Normal,nl
admin,4209,M5,Band neutrophil,4632,10,Normal,nl
admin,4210,M5,Band neutrophil,4632,10,Normal,nl
admin,4211,M6,Segmented netrophil,4632,10,Normal,nl
admin,4212,M5,Band neutrophil,4632,10,Normal,nl
admin,4213,M4,Metamyelocyte,4632,10,Normal,nl
admin,4214,M4,Metamyelocyte,4632,10,Normal,nl
admin,4215,M6,Segmented netrophil,4632,10,Normal,nl
admin,4216,L2,Small Mature Lymphocyte,4632,10,Normal,nl
admin,4217,ER4,Orthochromic (nuc red),4632,10,Normal,nl
admin,4218,ER4,Orthochromic (nuc red),4632,10,Normal,nl
admin,4219,UL,Unlabelled,4632,10,Normal,nl
admin,4220,ER3,Polychromatophilic,4632,10,Normal,nl
admin,4221,M1,Blast,4632,10,Normal,nl
admin,4222,L2,Small Mature Lymphocyte,4632,10,Normal,nl
admin,4223,ER3,Polychromatophilic,4632,10,Normal,nl
admin,4224,ER3,Polychromatophilic,4632,10,Normal,nl
admin,4225,ER5,Reticulocyte,4632,10,Normal,nl
admin,4226,L2,Small Mature Lymphocyte,4632,10,Normal,nl
admin,4227,ER3,Polychromatophilic,4632,10,Normal,nl
admin,4228,ER5,Reticulocyte,4632,10,Normal,nl
admin,4229,ER5,Reticulocyte,4632,10,Normal,nl
admin,4230,M4,Metamyelocyte,4632,10,Normal,nl
admin,4231,ER5,Reticulocyte,4633,10,Normal,nl
admin,4232,ER5,Reticulocyte,4633,10,Normal,nl
admin,4233,L2,Small Mature Lymphocyte,4633,10,Normal,nl
admin,4234,L2,Small Mature Lymphocyte,4633,10,Normal,nl
admin,4235,E1,Immature Eosinophil,4633,10,Normal,nl
admin,4236,M3,Myelocyte,4633,10,Normal,nl
admin,4237,M1,Blast,4633,10,Normal,nl
admin,4238,ER5,Reticulocyte,4633,10,Normal,nl
admin,4239,ER4,Orthochromic (nuc red),4633,10,Normal,nl
admin,4240,M6,Segmented netrophil,4633,10,Normal,nl
admin,4241,M5,Band neutrophil,4633,10,Normal,nl
admin,4242,M5,Band neutrophil,4633,10,Normal,nl
admin,4243,ER3,Polychromatophilic,4633,10,Normal,nl
admin,4244,ER5,Reticulocyte,4633,10,Normal,nl
admin,4245,E2,Mature Eosinophil,4633,10,Normal,nl
admin,4246,ER3,Polychromatophilic,4634,10,Normal,nl
admin,4247,ER3,Polychromatophilic,4634,10,Normal,nl
admin,4248,ER3,Polychromatophilic,4634,10,Normal,nl
admin,4249,ER5,Reticulocyte,4634,10,Normal,nl
admin,4250,U3,Other,4634,10,Normal,nl
admin,4251,U3,Other,4634,10,Normal,nl
admin,4252,U3,Other,4634,10,Normal,nl
admin,4253,E1,Immature Eosinophil,4634,10,Normal,nl
admin,4254,L2,Small Mature Lymphocyte,4634,10,Normal,nl
admin,4255,ER5,Reticulocyte,4634,10,Normal,nl
admin,4256,ER5,Reticulocyte,4634,10,Normal,nl
admin,4257,ER5,Reticulocyte,4634,10,Normal,nl
admin,4258,M2,Promyelocyte,4634,10,Normal,nl
admin,4259,M1,Blast,4634,10,Normal,nl
admin,4260,M1,Blast,4634,10,Normal,nl
admin,4261,M3,Myelocyte,4634,10,Normal,nl
admin,4262,M3,Myelocyte,4634,10,Normal,nl
admin,4263,M4,Metamyelocyte,4634,10,Normal,nl
admin,4264,M5,Band neutrophil,4634,10,Normal,nl
admin,4265,B2,Mature Basophil,4634,10,Normal,nl
admin,4266,ER4,Orthochromic (nuc red),4634,10,Normal,nl
admin,4267,ER5,Reticulocyte,4634,10,Normal,nl
admin,4268,ER5,Reticulocyte,4634,10,Normal,nl
admin,4269,M6,Segmented netrophil,4634,10,Normal,nl
admin,4270,M6,Segmented netrophil,4634,10,Normal,nl
admin,4271,M5,Band neutrophil,4634,10,Normal,nl
admin,4272,M5,Band neutrophil,4634,10,Normal,nl
admin,4273,ER3,Polychromatophilic,4634,10,Normal,nl
admin,4274,ER3,Polychromatophilic,4634,10,Normal,nl
admin,4275,ER3,Polychromatophilic,4634,10,Normal,nl
admin,4276,M4,Metamyelocyte,4634,10,Normal,nl
admin,4277,M5,Band neutrophil,4634,10,Normal,nl
admin,4278,M5,Band neutrophil,4634,10,Normal,nl
admin,4279,M5,Band neutrophil,4634,10,Normal,nl
admin,4280,M3,Myelocyte,4634,10,Normal,nl
admin,4281,M3,Myelocyte,4634,10,Normal,nl
admin,4282,M3,Myelocyte,4634,10,Normal,nl
admin,4283,M4,Metamyelocyte,4634,10,Normal,nl
admin,4284,ER4,Orthochromic (nuc red),4634,10,Normal,nl
admin,4285,ER4,Orthochromic (nuc red),4634,10,Normal,nl
admin,4286,ER4,Orthochromic (nuc red),4634,10,Normal,nl
admin,4287,M5,Band neutrophil,4634,10,Normal,nl
admin,4288,M5,Band neutrophil,4634,10,Normal,nl
admin,4289,ER5,Reticulocyte,4634,10,Normal,nl
admin,4290,ER5,Reticulocyte,4634,10,Normal,nl
admin,4291,ER6,Mature RBC,4634,10,Normal,nl
admin,4292,ER6,Mature RBC,4634,10,Normal,nl
admin,4293,ER6,Mature RBC,4634,10,Normal,nl
admin,4294,ER6,Mature RBC,4634,10,Normal,nl
admin,4295,L2,Small Mature Lymphocyte,4634,10,Normal,nl
admin,4296,ER1,Pronormoblast,4635,10,Normal,nl
admin,4297,L2,Small Mature Lymphocyte,4635,10,Normal,nl
admin,4298,L2,Small Mature Lymphocyte,4635,10,Normal,nl
admin,4299,M6,Segmented netrophil,4635,10,Normal,nl
admin,4300,M5,Band neutrophil,4635,10,Normal,nl
admin,4301,ER5,Reticulocyte,4635,10,Normal,nl
admin,4302,ER5,Reticulocyte,4635,10,Normal,nl
admin,4303,L2,Small Mature Lymphocyte,4635,10,Normal,nl
admin,4304,L2,Small Mature Lymphocyte,4635,10,Normal,nl
admin,4305,ER3,Polychromatophilic,4635,10,Normal,nl
admin,4306,ER5,Reticulocyte,4635,10,Normal,nl
admin,4307,ER5,Reticulocyte,4635,10,Normal,nl
admin,4308,ER5,Reticulocyte,4635,10,Normal,nl
admin,4309,M4,Metamyelocyte,4635,10,Normal,nl
admin,4310,ER3,Polychromatophilic,4635,10,Normal,nl
admin,4311,M6,Segmented netrophil,4635,10,Normal,nl
admin,4312,M4,Metamyelocyte,4635,10,Normal,nl
admin,4313,M3,Myelocyte,4635,10,Normal,nl
admin,4314,ER5,Reticulocyte,4635,10,Normal,nl
admin,4315,ER5,Reticulocyte,4635,10,Normal,nl
admin,4316,ER5,Reticulocyte,4635,10,Normal,nl
admin,4317,ER6,Mature RBC,4635,10,Normal,nl
admin,4318,E1,Immature Eosinophil,4636,10,Normal,nl
admin,4319,M6,Segmented netrophil,4636,10,Normal,nl
admin,4320,M5,Band neutrophil,4636,10,Normal,nl
admin,4321,ER4,Orthochromic (nuc red),4637,10,Normal,nl
admin,4322,ER4,Orthochromic (nuc red),4637,10,Normal,nl
admin,4323,ER3,Polychromatophilic,4637,10,Normal,nl
admin,4324,ER3,Polychromatophilic,4637,10,Normal,nl
admin,4325,ER4,Orthochromic (nuc red),4637,10,Normal,nl
admin,4326,ER4,Orthochromic (nuc red),4637,10,Normal,nl
admin,4327,ER3,Polychromatophilic,4637,10,Normal,nl
admin,4328,M6,Segmented netrophil,4637,10,Normal,nl
admin,4329,M6,Segmented netrophil,4637,10,Normal,nl
admin,4330,M5,Band neutrophil,4637,10,Normal,nl
admin,4331,M3,Myelocyte,4637,10,Normal,nl
admin,4332,M4,Metamyelocyte,4637,10,Normal,nl
admin,4333,MO2,Monocyte,4637,10,Normal,nl
admin,4334,ER3,Polychromatophilic,4637,10,Normal,nl
admin,4335,L2,Small Mature Lymphocyte,4637,10,Normal,nl
admin,4336,ER5,Reticulocyte,4637,10,Normal,nl
admin,4337,ER5,Reticulocyte,4637,10,Normal,nl
admin,4338,B2,Mature Basophil,4637,10,Normal,nl
admin,4339,B2,Mature Basophil,4637,10,Normal,nl
admin,4340,E1,Immature Eosinophil,4641,10,Normal,nl
admin,4341,ER3,Polychromatophilic,4641,10,Normal,nl
admin,4342,UL,Unlabelled,4641,10,Normal,nl
admin,4343,ER3,Polychromatophilic,4641,10,Normal,nl
admin,4344,ER3,Polychromatophilic,4641,10,Normal,nl
admin,4345,ER4,Orthochromic (nuc red),4641,10,Normal,nl
admin,4346,ER4,Orthochromic (nuc red),4641,10,Normal,nl
